name_entity,label
Gavarret-sur-Aulouste,0
"Wauwatosa, Wisconsin",0
Duffort,0
Hydrangea serrata,0
Kázsmárk,0
Laas,0
Garadna,0
Tornyosnémeti,0
Type 60 Armored Personnel Carrier,0
Fűzvölgy,0
Hejőkeresztúr,0
Királd,0
Red Roses for a Blue Lady,0
Heiner Flassbeck,1
Mohe Gulian Airport,0
Mòhé Gǔlián Jīchǎng,0
Szakáld,0
Aleksander Denstad With,1
Litka,0
Beijing Youth Daily,0
北京青年报,0
Hernádbűd,0
Harbin dialect,0
Kiskinizs,0
State Power Investment Corporation,0
Jákfalva,0
China Guodian Corporation,0
中国国电集团公司,0
G. Love & Special Sauce,0
Cai Wu,1
Hejőbába,0
Immanuel Bloch,1
New York Film Academy,0
Kondó,0
G3: Live in Concert,0
Halmaj,0
Agnac,0
Járdánháza,0
Peng Pai,0
彭湃,0
Pawłowice,0
San Juan Talpa,0
GAZ-53,0
Madara 400-series,0
Cobham,0
Agmé,0
Fu Ying,1
Carlo Di Palma,0
Sutton Courtenay,0
Chongzhen Emperor,1
Family name: Zhu (朱),1
Given name: Youjian (由檢),1
Guinea,0
République de Guinée,0
Shen Longyuan,1
沈龙元,1
B-boat,0
GE B23-7,0
GE Dash 8-32BWH,0
Pepsi Cans,0
GE Dash 8-40B,0
Downers Grove,0
L'Isle-Arné,0
GE E60,0
"Tintah, Minnesota",0
Friedrich Wilhelm August Ludwig Kiepert,1
"Lake Benton, Minnesota",0
GIMPshop,0
GLG Partners,0
"Cottage Grove, Oregon",0
"Garfield Heights, Ohio",0
"Circleville, Ohio",0
Friedrich-Wilhelm Kiel,1
"Wilmont, Minnesota",0
GNU Compiler for Java,0
"Kenton, Ohio",0
Aigues-Vives,0
"Storden, Minnesota",0
Éturqueraye,0
GNUnet,0
"Louisville, Ohio",0
Daniela Jentsch,1
"Maple Heights, Ohio",0
Hans Siemensmeyer,1
Harquency,0
"City of Stow, Ohio",0
Stow,0
Franz Ludwig Fick,1
Dartmouth,0
Baile Eilidh,0
Eelansburgh,0
Helensburgh,0
Heinz Schimmelpfennig,0
Exmouth,0
Alessandro Di Robilant,0
Fours-en-Vexin,0
Kangerlussuaq,0
Jacob Appelbaum,1
GSh-23,0
Épinay,0
Totnes,0
DJ Sakin,1
Castillon-Massas,0
Fort-Moville,0
Omet,0
Èèsjde,0
Eijsden,0
Guido Henkel,0
Lignan-de-Bazas,0
Saugon,0
Ruinen,0
Saint-Antoine-du-Queyret,0
Enter,0
Gabon coucal,0
Benjamin Behrla,1
Marsas,0
Delden,0
Glanerbrug,0
Origne,0
Gabriel,0
Méél,0
Meijel,0
Nowa Brzeźnica,0
Saint-Pey-d'Armens,0
Pločnik,0
Плочник,0
Borsele,0
Gawler,0
Gabriel Valenzuela,0
Gabriel Porras,0
Saint-Martin-de-Laye,0
Sipić,0
Pukovac,0
Saint-Magne,0
Gabriella,0
La Roquille,0
Cholula,0
Distrito Cholula de Rivadavia,0
Martres,0
Puerto Cumarebo,0
Kaczory,0
Le Tuzan,0
Carl Zörner,1
Saint-Laurent-du-Bois,0
Gacsály,0
Sainte-Gemme,0
Roberto Faenza,0
San Juan de Payara,0
Zławieś Wielka,0
Gadács,0
Gadány,0
Chrzypsko Wielkie,0
Damasławek,0
Donzacq,0
Rocket Restaurants Ltd.,0
Gaia: One Woman's Journey,0
Kaźmierz,0
Noaillan,0
Saint-Louis-de-Montferrand,0
Książ Wielkopolski,0
Sergio Fantoni,0
Saint-Girons-d'Aiguevives,0
Le Pian-sur-Garonne,0
Barcin,0
Shore rockling,0
Adolf Holm,0
Three-bearded rockling,0
Kuślin,0
Departamento Gaiman,0
Gaiman Department,0
Pompéjac,0
Andreas Sander,1
István Gajda,1
Baranów,0
Găiceana,0
Hulst,0
Saint-Pierre-d'Aurillac,0
City of Fort Saskatchewan,0
Fort Saskatchewan,0
Cobourg,0
Town of Cobourg,0
La Lande-de-Fronsac,0
Hilde Mangold,1
Frangovo,0
Франгово,0
Dennis James,1
Glogonj,0
Глогоњ,0
Saint-Pierre-de-Bat,0
Saint-Jean-d'Illac,0
Lubraniec,0
Galambok,0
Saint-Maixant,0
Dolno Tateši / Dolno Tateshi,0
Долно Татеши,0
Clemens Fuest,1
Greater Napanee,0
Town of Greater Napanee,0
Siege of Golubac,0
Davide Ferrario,0
Medulin,0
Medulin Municipality,0
Općina Medulin,0
Vérac,0
Livanates,0
Malabar parakeet,0
Isopyrum,0
Sauviac,0
Albareto,0
Comune di Albareto,0
Galatasaray High School,0
Galatasaray Lisesi,0
Lycée de Galatasaray,0
Saint-Genès-de-Fronsac,0
Armenpress,0
Maria Theresia,1
Irakleia,0
Ηρακλειά,0
Saint-Aubin-de-Médoc,0
Bardi,0
Comune di Bardi,0
Vayres,0
Ciudad Vieja,0
Erich Dunskus,0
Ramón Trigo,0
Mauriac,0
Algorta,0
Bedonia,0
Comune di Bedonia,0
Peñarol - Lavalleja,0
Cerrillos,0
Frederick II,1
"Westport, Washington",0
San Antonio,0
Berceto,0
Comune di Berceto,0
Pradeeban Peter-Paul,1
Tiilerilaaq,0
Golimaar,0
Galgaguta,0
Estelí,0
Naivasha,0
Massugas,0
Bore,0
Comune di Bore,0
Le Pian-Médoc,0
Eberhard Gothein,1
Esperance,0
Saint-Quentin-de-Caplong,0
Qassimiut,0
Sendets,0
Borgo Val di Taro,0
Comune di Borgotaro,0
Dadaab,0
Saint-Mariens,0
Niaqornaarsuk,0
Ventdelplà,0
Florencia,0
Rezső Gallai,0
Montussan,0
Sunbury,0
"Kisii, Kenya",0
Gisay-la-Coudre,0
Kesznyéten,0
Busseto,0
Comune di Busseto,0
Gelej,0
Den Dungen,0
Hernádvécse,0
Abraão Lincoln Martins,1
Lincoln,1
Czartorysk,0
Staryi Chortoryisk,0
Старий Чорторийськ,0
Calestano,0
Comune di Calestano,0
Billy Wagner,1
Poružnica,0
Novo Selo,0
Ново Село,0
Gallotia,0
The University of Aizu,0
会津大学 (Aizu Daigaku),0
Sesalac,0
Radenkovac,0
Resnik,0
Ресник,0
Collecchio,0
Comune di Collecchio,0
Noord-Beveland (North Beveland),0
Fantasy Earth ZERO,0
"Whitehall, Wisconsin",0
"High Island, Texas",0
Colorno,0
Comune di Colorno,0
"Holdenville, Oklahoma",0
György Galántai,1
Castle Hedingham,0
Compiano,0
Comune di Compiano,0
"Goshen, Kentucky",0
Herbert Schröder-Stranz,0
Anderson,1
Anderson Roberto da Silva Luiz,1
Hornsby,0
"Elk City, Oklahoma",0
KUD Mladost Nova Pazova,0
Comune di Corniglio,0
Corniglio,0
"Echizen Railway Co., Ltd.",0
"Allen, Kentucky",0
Robert de Grandmesnil,1
Reimerswaal,0
Gamasutra,0
"Cushing, Oklahoma",0
Gambel's quail,0
City of Greencastle,0
Greencastle,0
"Seminole, Oklahoma",0
Fourmetot,0
"Reynoldsburg, Ohio",0
First Division,0
Embleton,0
"Madawaska, Maine",0
Town of Madawaska,0
"Oak Lawn, Illinois",0
Game,0
Goupillières,0
Kalbarri,0
Gamereactor,0
Gesztely,0
Golop,0
Fouqueville,0
Kisrozvágy,0
Deogarh,0
Yoshino Takamori,1
Danané Department,0
Département de Danané,0
Karos,0
Ganesh Venkatraman,0
Hollóháza,0
Schouwen-Duiveland,0
Guinea-Bissau,0
Telkibánya,0
Fourges,0
Kheli Dube,1
Mkhokheli Dube,1
Karcsa,0
Dahui Zonggao,1
Komlóska,0
Nanquan Puyuan,1
ガンガンンコミックス,0
Gangan Comics,0
Edina Gangl,1
Tolcsva,0
Type 11 37 mm infantry gun,0
Glogovac,0
Ivančna Gorica,0
Občina Ivančna Gorica,0
Jorge Samuel Caballero Álvarez,1
Samuel Caballero,1
Ganz CSMG,0
"(GCSM, ICS)",0
Épieds,0
Lenđerovina,0
Ленђеровина,0
Home Run Derby,0
Municipality of Sodražica,0
Občina Sodražica,0
Municipality of Veržej,0
Občina Veržej,0
Ezra Hendrickson,1
Comune di Felino,0
Felino,0
Markovci,0
Občina Markovci,0
Sluis,0
Municipality of Hoče–Slivnica,0
Občina Hoče-Slivnica,0
Gara,0
Gorjani,0
Palčje,0
Mauricio Castro,1
Mauricio Fernando Castro Matamoros,1
Città di Fidenza,0
Fidenza,0
Perušić,0
Dorothy Garai,1
Dobrota,0
Доброта,0
Hennezis,0
Municipality of Sveti Jurij v Slovenskih Goricah,0
Občina Sveti Jurij v Slovenskih goricah,0
Hacqueville,0
Comune di Fontanellato,0
Fontanellato,0
Mario Martone,0
Orfű,0
Municipality of Dobje,0
Občina Dobje,0
József Garami,1
Timbiras,0
Hastingues,0
Salinópolis,0
Comune di Fontevivo,0
Fontevivo,0
Terneuzen,0
Nemecká,0
Fontenay,0
Pesqueira,0
Juruti,0
Obra,0
Lake Garancsi,0
Márton Garas,0
Rolândia,0
Comune di Fornovo di Taro,0
Fornovo di Taro,0
Canindé,0
The Municipality of Canindé,0
Juruá,0
Comune di Langhirano,0
Langhirano,0
Tholen,0
Lago da Pedra,0
(The Municipality of),0
La Harengère,0
Guapirama,0
Fontaine-sous-Jouy,0
Itajá,0
The Municipality of Itajá,0
Épreville-près-le-Neubourg,0
Elisabeth,1
Foucrainville,0
Francheville,0
Mamanguape,0
Comune di Lesignano de' Bagni,0
Lesignano de' Bagni,0
Rapido,0
Glos-sur-Risle,0
Foulbec,0
Rio Bravo,0
หลักสี่,0
Lak Si,0
San José de Barlovento,0
Gary John Martin,1
Gary Martin,1
Comune di Medesano,0
Medesano,0
Émanville,0
Muswellbrook,0
Dardez,0
Nowy Korczyn,0
Great Bealings,0
Veere,0
Ovča,0
Овча,0
Honington,0
Doudeauville-en-Vexin,0
Andrea Molaioli,0
Stondon Massey,0
"\""Net als toen\""",0
Garoafa,0
Garé,0
Douville-sur-Andelle,0
Gasoline Alley,0
Comune di Monchio delle Corti,0
Monchio delle Corti,0
Mirrors,0
Michael Degen,0
Kelmiküla,0
Puerto Cabezas,0
Écauville,0
Paevälja,0
Comune di Montechiarugolo,0
Montechiarugolo,0
Kivimäe,0
Croth,0
Rahumäe,0
Kadaka,0
Departamento Gastre,0
Gastre Department,0
Okean Elzy,0
Океан Ельзи,0
Haabersti,0
Criquebeuf-sur-Seine,0
Vlissingen,0
Tondi,0
Comune di Neviano degli Arduini,0
Neviano degli Arduini,0
Sõjamäe,0
Hectomare,0
Väike-Õismäe,0
City of Gatlinburg,0
"Gatlinburg, Tennessee",0
Mähe,0
Enrico Oldoini,0
Vana-Mustamäe,0
Dampsmesnil,0
Battle of Daugavgriva,0
Kassisaba,0
Crestot,0
Gauntlgrym,0
Comune di Noceto,0
Noceto,0
Pikaliiva,0
Émalleville,0
Luite,0
Torupilli,0
Droisy,0
Veerenni,0
Hiiu,0
Gavin Gunning,1
Gavin Jude Gunning,1
Plasy,0
Comune di Palanzano,0
Palanzano,0
Vrchlabí,0
Tina Maze,1
Krumvíř,0
"Walcott, Iowa",0
Antonio Rocco Papaleo,0
Rudabánya,0
"Heath, Ohio",0
Corneuil,0
Cvikov,0
Combon,0
Rosia Water Tanks,0
Champenard,0
Paul Dougherty,1
Horní Blatná,0
Gazeta de Transilvania,0
Brestot,0
Ivančice,0
Kingswells (Aberdeen),0
Rožnov pod Radhoštěm,0
Mysore,0
Mysuru,0
ಮೈಸೂರು,0
Ghazala Javed,1
Sajóbábony,0
Bacquepuis,0
Gaszton Gaál,1
Norwood Young America,0
Semily,0
Aubevoye,0
Stříbro,0
Barneville-sur-Seine,0
Piaski,0
Clitheroe,0
Carsix,0
Havre-Saint-Pierre,0
Newport,0
Bémécourt,0
Adhurs,0
Sexsmith,0
Town of Sexsmith,0
States and Territories of Malaysia,0
Wilayah Persekutuan,0
Annoisin-Chatelans,0
Puutli,0
Biol,0
Bernin,0
Jööri,0
Iksan,0
Auberives-sur-Varèze,0
Geffery Morgan,0
Spicara smaris,0
Balbins,0
Rudniy,0
thumbnail,0
Рудный,0
Aoste,0
Hageri,0
Chapel Club,0
La Bâtie-Divisin,0
Järva-Madise,0
Bévenais,0
Oisu,0
Assieu,0
"Clark Township, Brown County, Ohio",0
Apprieu,0
Badshah Nasibuddaulah Sayyid walShareef Sultan Fateh Ali Khan Bahadur Sahab Tipu,1
Tipu Sultan,1
ಟಿಪ್ಪು ಸುಲ್ತಾನ್,1
Auberives-en-Royans,0
Kurisoo,0
La Balme-les-Grottes,0
Montecito,0
Long Beach,0
"Long Beach, Washington",0
Orthoux-Sérignac-Quilhan,0
Federal Association of Liberal Students,0
"Hillsborough, North Carolina",0
Newtonhill,0
Beaulieu,0
Palma Nova,0
Eaglais an t-Sléibh,0
Muirkirk,0
Holice,0
Les Abrets,0
Comune di Pellegrino Parmense,0
Pellegrino Parmense,0
Potterton,0
Badinières,0
Mamporal,0
Bundesverband Solare Mobilität,0
Liigvalla,0
Gellénháza,0
Vodňany,0
Kojetín,0
Gábor Gellért Kis,1
Julia Mancuso,1
Ivory Coast,0
République de Côte d'Ivoire,0
Staré Město,0
Nová Role,0
Sarbinowo,0
Gelsesziget,0
The National Association of German Cooperative Banks (BVR),0
Comune di Roccabianca,0
Roccabianca,0
Piibe,0
Crachier,0
Liiva,0
L'Albenc,0
Gemini Suite Live,0
Nõmme,0
Renato Pozzetto,0
Bessins,0
Comune di Sala Baganza,0
Sala Baganza,0
Bailleul-la-Vallée,0
Paju,0
Breux-sur-Avre,0
Vracov,0
Bourg-Beaudouin,0
Rajka,0
Bosc-Bénard-Crescy,0
Pilszcz,0
Otrokovice,0
Bosgouët,0
Falas,0
Fauldhoose,0
Fauldhouse,0
Corneville-la-Fouquetière,0
Lin Jaldati,0
Boisemont,0
Homa Bay,0
Departamento General Roca,0
General Roca Department,0
Departamento General San Martín,0
General San Martín Department,0
Città di Salsomaggiore Terme,0
Salsomaggiore Terme,0
ሞያሌ,0
Moyale,0
Cahaignes,0
Eldama Ravine,0
"Hopkinton, Massachusetts",0
East Whitburn,0
Kilifi,0
Comune di San Secondo Parmense,0
San Secondo Parmense,0
Janica Kostelić,1
Genesis I,0
Eyzerac,0
"Dennis, Massachusetts",0
Gauldry,0
Bundesverwaltungsamt (BVA),0
Federal Office of Administration,0
Jochen Urban,1
Sir Mark Tully,0
Croesoswallt,0
Oswestry,0
Chennebrun,0
Spittal,0
Gennady Gennadyevich Golovkin,1
Gennady Golovkin,1
Chaignes,0
Pontefract,0
Comune di Sissa,0
Sissa,0
Authevernes,0
Didcot,0
Smithers,0
Town of Smithers,0
Ipswich,0
Carstairs,0
Genevieve,0
Bézu-Saint-Éloi,0
Caerleon,0
Caerllion,0
Douz,0
Comune di Solignano,0
Solignano,0
Bray,0
Trelew,0
Christfried Kirch,1
Ystradfellte,0
Inchture,0
Pudsey,0
Canappeville,0
Swanage,0
Geocapromys,0
Maria Höfl-Riesch,1
Geoff Brabham,1
Engelhard Dam,0
Sefrou,0
ⵚⴻⴼⵕⵓ,0
Bundeszentralamt für Steuern (BZSt),0
Federal Central Tax Office,0
Bronkhorstspruit Dam,0
Runcorn,0
Witbank Dam,0
Klein Letaba River,0
Richmond,0
Geoffroyus,0
Comune di Soragna,0
Soragna,0
Alloa,0
Allowae,0
Debundscha,0
Molières-Glandaz,0
Meall Druim,0
Oldmeldrum,0
Boskop Dam,0
Potchefstroom Dam,0
Menglon,0
Lapeyrouse-Mornay,0
Geometry of Love,0
Manthes,0
Rae Parish,0
Rae vald,0
Fons,0
Bundjalung National Park,0
Fons-sur-Lussan,0
Muta,0
Peyrus,0
Georg Fröhlich,1
Les Granges-Gontardes,0
Fred Astaire,0
Glandage,0
Margès,0
Totatiche,0
Montguers,0
Viktoria Rebensburg,1
Cill Fhinn,0
Killin,0
Bundoran,0
Municipality of Dobrepolje,0
Občina Dobrepolje,0
Sainte-Anastasie,0
Občina Ribnica na Pohorju,0
Ribnica na Pohorju,0
Mérindol-les-Oliviers,0
Ferrassières,0
MT Bunga Kelana 3,0
Christoph John,1
Kozje,0
Občina Kozje,0
Wangfujing,0
Molières-sur-Cèze,0
Druiminn,0
Drymen,0
Bungakukai,0
Pennes-le-Sec,0
Perth,0
George Banks,1
Establet,0
Comune di Sorbolo,0
Sorbolo,0
Bungawalbin National Park,0
Piégros-la-Clastre,0
Golemo Malovo,0
Големо Малово,0
Berville-en-Roumois,0
Bouchevilliers,0
Bunge Limited,0
Hansjörg Schmidt,1
Barnave,0
Bungay,0
Comune di Terenzo,0
Terenzo,0
Collandres-Quincarnon,0
"Haverhill, New Hampshire",0
Bunge's hackberry,0
George Kay,1
Cauverville-en-Roumois,0
Rachel Carson,1
Malo Malovo,0
Мало Малово,0
Beaubray,0
George O'Brien,0
Caimbambo,0
El Chorro,0
Bunk Gardner,1
Nilgiri Hills,0
Capelle-les-Grands,0
Garzón,0
Dzietrzychowo,0
George Smith,1
Colac,0
Alderford,0
George Wassouf,1
Earl of St Andrews,0
Glen Innes,0
Gough,0
Szczawin Kościelny,0
Comune di Tizzano Val Parma,0
Tizzano Val Parma,0
Siemianice,0
Whalley,0
Georges Valmier,1
Matameye,0
Des Moines Township,0
Bunka-no-hi (文化の日),0
Culture Day,0
Concord Township,0
Épaignes,0
Estherville Township,0
Caillouet-Orgeville,0
Cascade Township,0
Courdemanche,0
Gabela,0
"Frederick Bernard, Count Palatine of Gelnhausen",1
Witonia,0
Exhibition complex Bunker-42,0
Comune di Tornolo,0
Tornolo,0
Bonneville-Aptot,0
Bunker Hill Monument,0
Appeville-Annebault,0
Friedrich Schoenfelder,0
Piskupština / Piskupshtina,0
Пискупштина,0
Tuxtla quail-dove,0
"Plainfield, New Hampshire",0
"Bois-le-Roi, Bois-le-Roy",0
Gorna Belica,0
Горна Белица,0
Gepárd Anti-materiel rifle,0
Podgorci,0
Подгорци,0
Comune di Torrile,0
Torrile,0
Ambenay,0
Bunky Green,1
Bridge of Weir,0
Brig o' Weir,0
Bournainville-Faverolles,0
Gerbilliscus,0
Gerbillurus,0
Balázs Gercsák,1
Gough,0
Inverell,0
Csaba Gercsák,1
Comune di  Traversetolo,0
Traversetolo,0
Colletot,0
Indo-Fijians,0
भारतीय फ़ीजी,0
Moora,0
Boncourt,0
Rettendon,0
Crichie,0
Criochaidh,0
Stuartfield,0
"Bunkie, Louisiana",0
Gerde,0
Pacyna,0
Coltishall,0
Bois-Anzeray,0
Bunny Lake,0
Otterburn,0
Longside,0
Comune di Trecasali,0
Trecasali,0
Bunny,0
Punta de Vacas,0
Paul Geregye,1
Arnières-sur-Iton,0
Bunnyranch,0
Condé-sur-Risle,0
Pinares – Las Delicias,0
Anambas Islands,0
Bunnytown,0
Campbell Town,0
Bunny Lake Is Missing,0
Burey,0
Shediac,0
Gerendás,0
Queenstown,0
Bunsenite,0
North Queensferry,0
Port na Banrighinn,0
Champignolles,0
Vrbovac,0
Врбовац,0
Comune di Valmozzola,0
Valmozzola,0
Trgovište,0
Трговиште,0
Jošanica,0
Јошаница,0
Barquet,0
Carmunnock,0
Cathair Mhanach or Coire Manaich,0
Milušinac,0
Gamrie,0
Gardenstown,0
Ljupten,0
Comune di Varano de' Melegari,0
Varano de' Melegari,0
Nikolinac,0
The Conversation,0
Fouleix,0
Opoja,0
Opolje,0
Опоље,0
Bintan Regency,0
Elemér Gergátz,1
Montague,0
Caldercruix,0
Cauldercruix,0
Cròcan Chaladair,0
Jezero,0
Језеро,0
Comune di Varsi,0
Varsi,0
Jarinje,0
Freuchie,0
Birch shieldbug,0
Supska,0
Newtyle,0
Levovik,0
Hugo Falkenheim,0
Innisfail,0
Town of Innisfail,0
Gorebridge,0
Bueil,0
Vrmdža,0
Broad-bordered yellow underwing,0
Condé-sur-Iton,0
Katun,0
Катун,0
Crimond,0
Crith Mhonadh,0
or Crioch Mhonadh,0
Asnières,0
Mužinac,0
Ormiston,0
Amfreville-sous-les-Monts,0
Chinatown,0
Hagley,0
Cille Chonaill,0
Kirkconnel,0
Gerlachov,0
Aigleville,0
Tinejdad,0
Tagavere,0
Cuverville,0
Berman Brothers,1
Tõrvajõe,0
Gârleni,0
Rääsa,0
Lümatu,0
Barville,0
East Linton,0
Alaca Camii,0
Decorated Mosque,0
Šarena Džamija,0
Xhamija e Pashës,0
Ikla,0
Hubert von Meyerinck,0
Karimun Regency,0
Pencaitland,0
Lohkuse,0
Paraffin City,0
Port Ghòrdain,0
Portgordon,0
Herbert A.E. Böhme,0
Lehtma,0
Bois-Normand-près-Lyre,0
Brunello Rondi,0
Kulja,0
Winchburgh,0
Salaküla,0
Wellbank,0
Bus-Saint-Rémy,0
Hirmuse,0
Rufous minor,0
Salsburgh,0
Tarumaa,0
Gerri Santoro,0
Auvere,0
Corny,0
Peressaare,0
Beauficel-en-Lyons,0
"Pennock, Minnesota",0
Bacqueville,0
"Clearwater, Minnesota",0
Cryonics Institute,0
"Olmsted Falls, Ohio",0
Newmachar,0
Chryston,0
Chrystoun,0
Gerygones,0
Gamaches-en-Vexin,0
"Hubbard, Ohio",0
Changchun University of Science and Technology,0
长春理工大学,0
Salvatore Samperi,0
"Springdale, Ohio",0
Lingga Islands,0
Cameroon,0
"Boston, Massachusetts",0
City of Boston,0
Goran Trobok,1
Creetown,0
"Eatonton, Georgia",0
Cumnag,0
Cumnock,0
Sangūbashi,0
"Eitzen, Minnesota",0
Albert Kretschmer,1
Bunya Mountains National Park,0
Bunya Highway,0
Langbank,0
Bunya Mountains,0
Jõemetsa,0
"Aorta, arteria maxima",0
Aorta,0
Chestnut-leaved oak,0
Meanstraidh,0
Menstrie,0
Chestnut-colored woodpecker,0
Lake Bunyonyi,0
Chestnut blight fungus,0
Simha,0
Gerd Hirzinger,1
Brae,0
Buchoer Höhe,0
"Rudnik, Burgas Province",0
Rakta Charitra,0
Draganovo,0
Hostišovce,0
Bochserhorn,0
Jhummandi Naadam,0
Yazlovets,0
Язловець,0
Giorgio Simonelli,0
Elie and Earlsferry,0
Ipiales,0
Clach Mhanainn,0
Clackmannan,0
Get Carter,0
Kepulauan Natuna,0
Natuna Islands,0
Bunyaviridae,0
Khaleja,0
"\""Get You\""",0
Dùn Airchill,0
Earlston,0
Yerlston,0
Get in the Ring,0
Eastriggs,0
Bupaya Pagoda,0
"San Agustín, Huila",0
Frýdlant nad Ostravicí,0
Getz/Gilberto,0
Karasu,0
Қарасу ауданы,0
Sélibaby,0
Baile Eòghainn,0
Evanton,0
Hluboká nad Vltavou,0
Tayport,0
Whitecraig,0
Sępopol,0
Letohrad,0
Holmes Chapel,0
Arasgain,0
Erskine,0
Caerwent,0
Loch Eanach,0
Lochineuch,0
Lochwinnoch,0
Kirkjubæjarklaustur,0
Scheemda,0
Buono!,0
City of Martinsburg,0
"Martinsburg, West Virginia",0
City of Clarksburg,0
Picabo Street,1
Burak Kut,1
"Sumter, South Carolina",0
Burak Çalık,1
Burak Özsaraç,1
İhsan Burak Özsaraç,1
Redruth,0
Resrudh,0
Ghoul School,0
A' Chananaich,0
Chainry,0
Fortrose,0
"Mount Pleasant, South Carolina",0
Town of Mount Pleasant,0
Huenes Marcelo Lemos,1
Mineiro,1
Balfron,0
Hayle,0
Heyl,0
Meadville,0
Matsusaka Castle,0
松阪城,0
Silvio Soldini,0
"Carlisle, Pennsylvania",0
Taeko Nakanishi,1
Borough of Doylestown,0
"Norristown, Pennsylvania",0
Battle of Arita-Nakaide,0
Michael Diekmann,0
"Valdosta, Georgia",0
Buraka Som Sistema,0
West Chester,0
Battle of Ghazni,0
"Alamosa, Colorado",0
Giacobbe Fragomeni,1
Librilla,0
Buran-class shuttle,0
Recoleta,0
Criquebeuf-la-Campagne,0
Sant Jaume d'Enveja,0
"Villalcázar de Sirga, Spain",0
Giaginsky District,0
Гиагинский район,0
Coudenbeith,0
Cowdenbeath,0
Cùl Dùn Beithe,0
Ceann Gronna,0
Kinghorn,0
Basilica of Saint-Sernin,0
Platelets,0
Burang County,0
Garni,0
Գառնի,0
City Hall&ndash;City of Burbank,0
Torit,0
توريت,0
Vilanova d'Escornalbou,0
Kuajok,0
Città di Dalmine,0
Dalmine,0
Moncada,0
Génis,0
Giant Steps,0
Bria Skonberg,1
Navegantes,0
Cailly-sur-Eure,0
Château-sur-Epte,0
Baile na Leamhnachd,0
Lennoxtown,0
Museros,0
Inbhir Leitheann,0
Innerleithen,0
Guitalens,0
Amfreville-les-Champs,0
West Kilbride,0
Torphichen,0
Caumont,0
Panoteriai,0
Cill Saidhe,0
Kilsyth,0
Comune di Dossena,0
Dossena,0
Amfreville-sur-Iton,0
Rukla,0
Ràthais,0
Rothes,0
Burkhan Khaldun,0
Villa del Cerro,0
Chamblac,0
Suhopolje,0
Grodziec,0
Campigny,0
Gualainn,0
Gullane,0
Gibson Amphitheatre,0
Universal Amphitheatre,0
Am Fionn Ochdamh,0
Findochty,0
Finichty,0
City of Dearborn Heights,0
"Dearborn Heights, Michigan",0
Berville-sur-Mer,0
Baile Ùr an t-Slèibh,0
Newtonmore,0
Valera,0
Gic,0
Comune di Endine Gaiano,0
Endine Gaiano,0
Ceasag a Tuath,0
North Kessock,0
Burchell Anthony Whiteman,1
Sauce de Portezuelo,0
Chirnside,0
Bernienville,0
Kiyú – Ordeig,0
"Rosemarkie, Scotland",0
Ros Mhaircnidh,0
Rossmartnie,0
Raigón,0
Baile nan Granndach,0
Grantown,0
Grantown-on-Spey,0
Comune di Entratico,0
Entratico,0
Batam,0
Mendoza Chico,0
Aberlour,0
Obar Lobhair,0
Berville-la-Campagne,0
Burckhardt Compression,0
Gier,0
Aberlady,0
Aiberleddy,0
Obar Lìobhaite,0
Cathair Aile,0
Crail,0
Separa,0
Inbhir Chèitinn,0
Inverkeithin,0
Inverkeithing,0
Kärasi,0
Burden of Grief,0
Daubeuf-la-Campagne,0
Druim na Drochaid,0
Drumnadrochit,0
Comune di Fara Gera d'Adda,0
Fara Gera d'Adda,0
Vilusi,0
Tammispää,0
Gigi' Friends,0
Raadna,0
Petra Lang,0
Bosnormand,0
"Burdick, Kansas",0
Hampshire Township,0
Gil Andersen,1
Burdekin,0
De Witt Township,0
Gil Grissom,1
Dodge Township,0
Conteville,0
Center Grove Township,0
Bure,0
Comune di Fara Olivana con Sola,0
Fara Olivana con Sola,0
Connelles,0
Santa Cruz da Graciosa,0
Chavigny-Bailleul,0
Velas,0
Sakura Drops,0
Washington Township,0
Gakkō ja Oshierarenai!,0
Cass Township,0
Lake Burdur,0
Lyndon Township,0
Final Distance,0
Sincik,0
Deep Creek Township,0
Giles Barnes,1
Giles Gordon Barnes,1
Bosquentin,0
Comune di Filago,0
Filago,0
Gilgamesh,0
Lihula Parish,0
Lihula vald,0
Loch Gile,0
Lough Gill,0
Kota Tanjung Pinang,0
Poza Rica,0
"City of Idaho Springs, Colorado",0
Gilmore,0
"Westphalia, Kansas",0
"Cylon, Wisconsin",0
Bureau International des Expositions,0
"Bureau of Enquiry and Analysis for Civil Aviation Safety, the BEA",0
Cantiers,0
Bureau of Engraving and Printing,0
"Town of Georgetown, Colorado",0
Gimmie Dat,0
Civières,0
"Everett, Pennsylvania",0
Khúc Hạo,1
曲顥,1
Longridge,0
"Town of Nederland, Colorado",0
Farrais,0
Forres,0
Gimone,0
"Town of Estes Park, Colorado",0
Blessed Ceferino Giménez Malla,1
Port Saoidh,0
Portsoy,0
Borough of Red Bank,0
"Red Bank, New Jersey",0
Comune di Fino del Monte,0
Fino del Monte,0
Minerals Management Service,0
"Cill Fhearann, orig. Ceann Fhearann",0
Killearn,0
"Killern, orig. Kynhern",0
Gin and Juice,0
Hankou,0
Strath Bhlàthain,0
Strathblane,0
Bureau of Reclamation,0
Bahá'u'lláh,0
Lesmahagow,0
Lios MoChuda,0
Lismahagie or The Gow,0
Chéronvilliers,0
Bureau of Land Management,0
Malaig,0
Mallaig,0
Cintray,0
Günther Fielmann,0
Vernon,0
Walcha,0
